status,distance_bin,beta
Other,"(-1890.0, -1860.0]",0.23370164773076932
Other,"(-1860.0, -1830.0]",0.2759398153348215
Other,"(-1830.0, -1800.0]",0.12598853171153848
Other,"(-1800.0, -1770.0]",0.15721131343749992
Other,"(-1770.0, -1740.0]",0.20872458038602948
Other,"(-1740.0, -1710.0]",0.22715099232142869
Other,"(-1710.0, -1680.0]",0.15693492982954538
Other,"(-1680.0, -1650.0]",0.30745785375
Other,"(-1650.0, -1620.0]",0.2676292548317308
Other,"(-1620.0, -1590.0]",0.2095155689439655
Other,"(-1590.0, -1560.0]",0.18901751147727278
Other,"(-1560.0, -1530.0]",0.22643068581395367
Other,"(-1530.0, -1500.0]",0.16171792540789479
Other,"(-1500.0, -1470.0]",0.20195651100746265
Other,"(-1470.0, -1440.0]",0.14484432069078937
Other,"(-1440.0, -1410.0]",0.10491844832746478
Other,"(-1410.0, -1380.0]",0.16022970452898555
Other,"(-1380.0, -1350.0]",0.190401117375
Other,"(-1350.0, -1320.0]",0.2038072957649253
Other,"(-1320.0, -1290.0]",0.17191639300675673
Other,"(-1290.0, -1260.0]",0.17797895998697907
Other,"(-1260.0, -1230.0]",0.15524252223749993
Other,"(-1230.0, -1200.0]",0.15443967438311695
Other,"(-1200.0, -1170.0]",0.23123347968023272
Other,"(-1170.0, -1140.0]",0.21111055773809514
Other,"(-1140.0, -1110.0]",0.20989089189655177
Other,"(-1110.0, -1080.0]",0.12643805159438778
Other,"(-1080.0, -1050.0]",0.1025999980867347
Other,"(-1050.0, -1020.0]",0.19634922031250018
Other,"(-1020.0, -990.0]",0.12307020876201931
Other,"(-990.0, -960.0]",0.1778428438443396
Other,"(-960.0, -930.0]",0.191993758773585
Other,"(-930.0, -900.0]",0.17447319644531242
Other,"(-900.0, -870.0]",0.1725693534350393
Other,"(-870.0, -840.0]",0.18156632388461535
Other,"(-840.0, -810.0]",0.12711629130912167
Other,"(-810.0, -780.0]",0.19760355338576124
Other,"(-780.0, -750.0]",0.18917342829918016
Other,"(-750.0, -720.0]",0.16089400794573647
Other,"(-720.0, -690.0]",0.12503802461850638
Other,"(-690.0, -660.0]",0.13896542859775649
Other,"(-660.0, -630.0]",0.1289895565359477
Other,"(-630.0, -600.0]",0.15608619781496064
Other,"(-600.0, -570.0]",0.12926540736742417
Other,"(-570.0, -540.0]",0.1307964344526145
Other,"(-540.0, -510.0]",0.1638619437870372
Other,"(-510.0, -480.0]",0.14359769145833326
Other,"(-480.0, -450.0]",0.12199327819785295
Other,"(-450.0, -420.0]",0.10406119418965522
Other,"(-420.0, -390.0]",0.13982782423026321
Other,"(-390.0, -360.0]",0.14371287538343558
Other,"(-360.0, -330.0]",0.19624224160810802
Other,"(-330.0, -300.0]",0.17792566197815515
Other,"(-300.0, -270.0]",0.22919768831250004
Other,"(-270.0, -240.0]",0.19516616645559226
Other,"(-240.0, -210.0]",0.22110187723930477
Other,"(-210.0, -180.0]",0.23092646230088482
Other,"(-180.0, -150.0]",0.2574737540164975
Other,"(-150.0, -120.0]",0.2553395386988633
Other,"(-120.0, -90.0]",0.2454151409191177
Other,"(-90.0, -60.0]",0.30305073027260626
Other,"(-60.0, -30.0]",0.3276394070687763
Other,"(-30.0, 0.0]",0.35617991419924827
Other,"(0.0, 0.02]",0.374462659935788
Other,"(0.0, 30.0]",0.2986520496078433
Other,"(0.02, 0.04]",0.3378725470728645
Other,"(0.04, 0.06]",0.3714491129342107
Other,"(0.06, 0.08]",0.3440152571300001
Other,"(0.08, 0.1]",0.3965084352746211
Other,"(0.1, 0.12]",0.3818449502594334
Other,"(0.12, 0.14]",0.3583091323557693
Other,"(0.14, 0.16]",0.35616059536504474
Other,"(0.16, 0.18]",0.35508580773351656
Other,"(0.18, 0.2]",0.3315503194929247
Other,"(0.2, 0.22]",0.3285677543440594
Other,"(0.22, 0.24]",0.3730685487995048
Other,"(0.24, 0.26]",0.33254266901595736
Other,"(0.26, 0.28]",0.35040297442602036
Other,"(0.28, 0.3]",0.34578045808333313
Other,"(0.3, 0.32]",0.343404182973684
Other,"(0.32, 0.34]",0.3469915919791669
Other,"(0.34, 0.36]",0.33768993407178216
Other,"(0.36, 0.38]",0.2979811337499998
Other,"(0.38, 0.4]",0.33551012567307675
Other,"(0.4, 0.42]",0.3616309460904256
Other,"(0.42, 0.44]",0.28396387440860216
Other,"(0.44, 0.46]",0.29252345779829547
Other,"(0.46, 0.48]",0.3197733240591398
Other,"(0.48, 0.5]",0.30898929982608725
Other,"(0.5, 0.52]",0.2730326385955061
Other,"(0.52, 0.54]",0.3291182522727272
Other,"(0.54, 0.56]",0.3555664727470927
Other,"(0.56, 0.58]",0.3398736034455126
Other,"(0.58, 0.6]",0.41108626473214327
Other,"(0.6, 0.62]",0.3530240370588234
Other,"(0.62, 0.64]",0.3636539566619322
Other,"(0.64, 0.66]",0.30024183628521134
Other,"(0.66, 0.68]",0.3267250075130205
Other,"(0.68, 0.7]",0.2918191809550564
Other,"(0.7, 0.72]",0.31596054584070804
Other,"(0.72, 0.74]",0.3132300397051886
Other,"(0.74, 0.76]",0.3377636782472828
Other,"(0.76, 0.78]",0.3087009662890625
Other,"(0.78, 0.8]",0.3093972796052634
Other,"(0.8, 0.82]",0.31721414292824107
Other,"(0.82, 0.84]",0.31697645175287387
Other,"(0.84, 0.86]",0.32287478919117624
Other,"(0.86, 0.88]",0.32444832305672294
Other,"(0.88, 0.9]",0.34407703271226425
Other,"(0.9, 0.92]",0.3724168556842104
Other,"(0.92, 0.94]",0.37456807777052253
Other,"(0.94, 0.96]",0.3386366661545136
Other,"(0.96, 0.98]",0.35956566491964254
Other,"(0.98, 1.0]",0.35385027290740734
Other,"(30.0, 60.0]",0.3200701463433611
Other,"(60.0, 90.0]",0.32642234090401795
Other,"(90.0, 120.0]",0.30092623254487166
Other,"(120.0, 150.0]",0.2973530738017749
Other,"(150.0, 180.0]",0.24888088567375918
Other,"(180.0, 210.0]",0.27224791464409653
Other,"(210.0, 240.0]",0.18464657640031648
Other,"(240.0, 270.0]",0.19070203397668387
Other,"(270.0, 300.0]",0.23493866232638858
Other,"(300.0, 330.0]",0.17454332180069923
Other,"(330.0, 360.0]",0.19516015329754585
Other,"(360.0, 390.0]",0.1801646513014706
Other,"(390.0, 420.0]",0.21850050541666677
Other,"(420.0, 450.0]",0.19987204117968727
Other,"(450.0, 480.0]",0.2063839339340492
Other,"(480.0, 510.0]",0.2517137073734177
Other,"(510.0, 540.0]",0.22458104916330673
Other,"(540.0, 570.0]",0.19137806523109258
Other,"(570.0, 600.0]",0.16641113168843283
Other,"(600.0, 630.0]",0.17346035527678558
Other,"(630.0, 660.0]",0.2200116099814813
Other,"(660.0, 690.0]",0.18583337618965487
Other,"(690.0, 720.0]",0.2454217505944054
Other,"(720.0, 750.0]",0.15193533322265623
Other,"(750.0, 780.0]",0.12242132729357796
Other,"(780.0, 810.0]",0.13573749437500005
Other,"(810.0, 840.0]",0.12387958809027787
Other,"(840.0, 870.0]",0.2036975481129808
Other,"(870.0, 900.0]",0.17804643590686262
Other,"(900.0, 930.0]",0.1671388576282052
Other,"(930.0, 960.0]",0.13120413890625002
Other,"(960.0, 990.0]",0.12182029358630946
Other,"(990.0, 1020.0]",0.16588622469736847
Other,"(1020.0, 1050.0]",0.1893122676250001
Other,"(1050.0, 1080.0]",0.23036228292119598
Other,"(1080.0, 1110.0]",0.24800217503676472
Other,"(1110.0, 1140.0]",0.28828957807203415
Other,"(1140.0, 1170.0]",0.18871211506249988
Other,"(1170.0, 1200.0]",0.18738598107394377
Other,"(1200.0, 1230.0]",0.17097584979452068
Other,"(1230.0, 1260.0]",0.2351908349999999
Other,"(1260.0, 1290.0]",0.20457576964583318
Other,"(1290.0, 1320.0]",0.21079033846036582
Other,"(1320.0, 1350.0]",0.2296191041071427
Other,"(1350.0, 1380.0]",0.18616482606060597
Other,"(1380.0, 1410.0]",0.2147763802871622
Other,"(1410.0, 1440.0]",0.156863280868644
Other,"(1440.0, 1470.0]",0.30223876155797114
Other,"(1470.0, 1500.0]",0.27090133393092086
Other,"(1500.0, 1530.0]",0.1445657834075342
Other,"(1530.0, 1560.0]",0.1164760789516129
Other,"(1560.0, 1590.0]",0.21193033268656714
Other,"(1590.0, 1620.0]",0.28363992570833335
Other,"(1620.0, 1650.0]",0.17923239342499994
Other,"(1650.0, 1680.0]",0.21872096892857137
Other,"(1680.0, 1710.0]",0.23020069678571428
Other,"(1710.0, 1740.0]",0.2925005778448276
Other,"(1740.0, 1770.0]",0.4018821492346939
Other,"(1770.0, 1800.0]",0.22230349349489797
Other,"(1800.0, 1830.0]",0.2716443285755814
Other,"(1830.0, 1860.0]",0.23340945730603457
Other,"(1860.0, 1890.0]",0.22983933653225813
Other,"(1890.0, 1920.0]",0.2515909262209302
Other,"(1920.0, 1950.0]",0.27301261894230755
Other,"(1950.0, 1980.0]",0.14558500170000005
Other,"(1980.0, 2010.0]",0.09647440910256408
Other,"(2010.0, 2040.0]",0.16599037699999997
Other,"(2040.0, 2070.0]",0.16928877847222223
Other,"(2070.0, 2100.0]",0.19816925659999998
Other,"(2100.0, 2130.0]",0.26818554310975595
Other,"(2130.0, 2160.0]",0.2088522196
Other,"(2160.0, 2190.0]",0.24012688231249993
Other,"(2190.0, 2220.0]",0.23780856195000008
Other,"(2220.0, 2250.0]",0.3867498715625001
Other,"(2250.0, 2280.0]",0.3677789045945947
Other,"(2280.0, 2310.0]",0.3882523983928572
Other,"(2310.0, 2340.0]",0.44689603996323557
Other,"(2340.0, 2370.0]",0.3019565397794118
Other,"(2370.0, 2400.0]",0.3764139695967742
Other,"(2400.0, 2430.0]",0.27495595410714285
Other,"(2430.0, 2460.0]",0.3892814886858975
Other,"(2460.0, 2490.0]",0.22440269745192318
Other,"(2490.0, 2520.0]",0.2988474010472974
Other,"(2520.0, 2550.0]",0.24785592481060592
Other,"(2550.0, 2580.0]",0.35449504660000003
Other,"(2580.0, 2610.0]",0.3255356135937502
Other,"(2610.0, 2640.0]",0.3711905494117649
Other,"(2640.0, 2670.0]",0.31144580775641034
Other,"(2670.0, 2700.0]",0.26711146179687506
Other,"(2700.0, 2730.0]",0.2576843445833334
Other,"(2730.0, 2760.0]",0.3940270523888891
Other,"(2760.0, 2790.0]",0.4036548355398938
Other,"(2790.0, 2820.0]",0.3872267134083336
Other,"(2820.0, 2850.0]",0.36245552588541646
Other,"(2850.0, 2880.0]",0.42215387549107153
Other,"(2880.0, 2910.0]",0.3645610669736841
Other,"(2910.0, 2940.0]",0.3900960708749998
Other,"(2940.0, 2970.0]",0.3897879853906252
Other,"(2970.0, 3000.0]",0.40936936040540556
R882,"(-3000.0, -2970.0]",0.3311462337656249
R882,"(-2970.0, -2940.0]",0.29259778864738806
R882,"(-2940.0, -2910.0]",0.2576605410416669
R882,"(-2910.0, -2880.0]",0.36131743146276607
R882,"(-2880.0, -2850.0]",0.21400802998546503
R882,"(-2850.0, -2820.0]",0.2815606159068627
R882,"(-2820.0, -2790.0]",0.2418709596875001
R882,"(-2790.0, -2760.0]",0.30285972912499987
R882,"(-2760.0, -2730.0]",0.29903699543749995
R882,"(-2730.0, -2700.0]",0.2547041230377909
R882,"(-2700.0, -2670.0]",0.2954053432102277
R882,"(-2670.0, -2640.0]",0.32705988918749995
R882,"(-2640.0, -2610.0]",0.31113819555232564
R882,"(-2610.0, -2580.0]",0.34059201190972205
R882,"(-2580.0, -2550.0]",0.2962522585282259
R882,"(-2550.0, -2520.0]",0.3726448728485575
R882,"(-2520.0, -2490.0]",0.2726906377393618
R882,"(-2490.0, -2460.0]",0.2422317265104166
R882,"(-2460.0, -2430.0]",0.28371728329910734
R882,"(-2430.0, -2400.0]",0.3097846318883929
R882,"(-2400.0, -2370.0]",0.3202756401578122
R882,"(-2370.0, -2340.0]",0.2697606609868421
R882,"(-2340.0, -2310.0]",0.16824171993902443
R882,"(-2310.0, -2280.0]",0.23520131493622426
R882,"(-2280.0, -2250.0]",0.15865884671195646
R882,"(-2250.0, -2220.0]",0.27832349150568175
R882,"(-2220.0, -2190.0]",0.2600615497321428
R882,"(-2190.0, -2160.0]",0.2579531852743903
R882,"(-2160.0, -2130.0]",0.3543261723750002
R882,"(-2130.0, -2100.0]",0.14387459016666673
R882,"(-2100.0, -2070.0]",0.1617645654464285
R882,"(-2070.0, -2040.0]",0.27472571333333323
R882,"(-2040.0, -2010.0]",0.20069705338888902
R882,"(-2010.0, -1980.0]",0.30708495379261364
R882,"(-1980.0, -1950.0]",0.2909412093459302
R882,"(-1950.0, -1920.0]",0.19056170029336725
R882,"(-1920.0, -1890.0]",0.21527843419270826
R882,"(-1890.0, -1860.0]",0.22117989915384623
R882,"(-1860.0, -1830.0]",0.27749276729910727
R882,"(-1830.0, -1800.0]",0.13749244102884625
R882,"(-1800.0, -1770.0]",0.15835878914522084
R882,"(-1770.0, -1740.0]",0.20590157475183832
R882,"(-1740.0, -1710.0]",0.23042732047991105
R882,"(-1710.0, -1680.0]",0.18568017947443186
R882,"(-1680.0, -1650.0]",0.31780353787259646
R882,"(-1650.0, -1620.0]",0.2717991449519231
R882,"(-1620.0, -1590.0]",0.20199826099137927
R882,"(-1590.0, -1560.0]",0.20006811888257586
R882,"(-1560.0, -1530.0]",0.2133110474636629
R882,"(-1530.0, -1500.0]",0.16952023069736843
R882,"(-1500.0, -1470.0]",0.1852120134048508
R882,"(-1470.0, -1440.0]",0.14841385472861848
R882,"(-1440.0, -1410.0]",0.10320474758802814
R882,"(-1410.0, -1380.0]",0.17358375086956512
R882,"(-1380.0, -1350.0]",0.19259179059375006
R882,"(-1350.0, -1320.0]",0.2071888272481342
R882,"(-1320.0, -1290.0]",0.1891328662922297
R882,"(-1290.0, -1260.0]",0.19335247516276052
R882,"(-1260.0, -1230.0]",0.18079181279375026
R882,"(-1230.0, -1200.0]",0.165456915413961
R882,"(-1200.0, -1170.0]",0.2374264646438955
R882,"(-1170.0, -1140.0]",0.2157330991369047
R882,"(-1140.0, -1110.0]",0.20184465543103453
R882,"(-1110.0, -1080.0]",0.14428490670280625
R882,"(-1080.0, -1050.0]",0.11674247425382644
R882,"(-1050.0, -1020.0]",0.19601492326249997
R882,"(-1020.0, -990.0]",0.1334681973557693
R882,"(-990.0, -960.0]",0.18044745557193395
R882,"(-960.0, -930.0]",0.2091492118219336
R882,"(-930.0, -900.0]",0.17596937823567713
R882,"(-900.0, -870.0]",0.17477644964074804
R882,"(-870.0, -840.0]",0.17963665242307716
R882,"(-840.0, -810.0]",0.12970571312922263
R882,"(-810.0, -780.0]",0.1967658105049669
R882,"(-780.0, -750.0]",0.1838502946670083
R882,"(-750.0, -720.0]",0.16737229406007753
R882,"(-720.0, -690.0]",0.1327942008482143
R882,"(-690.0, -660.0]",0.14462123574919866
R882,"(-660.0, -630.0]",0.1334249157638889
R882,"(-630.0, -600.0]",0.1592405896112202
R882,"(-600.0, -570.0]",0.14175854651988642
R882,"(-570.0, -540.0]",0.13957571166258156
R882,"(-540.0, -510.0]",0.16887328724999984
R882,"(-510.0, -480.0]",0.14740995407051274
R882,"(-480.0, -450.0]",0.13447191774156442
R882,"(-450.0, -420.0]",0.10961656743103448
R882,"(-420.0, -390.0]",0.14217636980592127
R882,"(-390.0, -360.0]",0.15827335747699367
R882,"(-360.0, -330.0]",0.2069876569628375
R882,"(-330.0, -300.0]",0.19034532525485445
R882,"(-300.0, -270.0]",0.23009871072916685
R882,"(-270.0, -240.0]",0.20694039014391438
R882,"(-240.0, -210.0]",0.2413363408589572
R882,"(-210.0, -180.0]",0.2414787116648233
R882,"(-180.0, -150.0]",0.26729704413705524
R882,"(-150.0, -120.0]",0.2546503040596588
R882,"(-120.0, -90.0]",0.25149139317647046
R882,"(-90.0, -60.0]",0.31943263210106393
R882,"(-60.0, -30.0]",0.3524970628411578
R882,"(-30.0, 0.0]",0.3183728268204911
R882,"(0.0, 0.02]",0.31463463364297967
R882,"(0.0, 30.0]",0.32643351958823674
R882,"(0.02, 0.04]",0.28820647327575377
R882,"(0.04, 0.06]",0.32080177846710567
R882,"(0.06, 0.08]",0.3105086168900003
R882,"(0.08, 0.1]",0.34226798969223576
R882,"(0.1, 0.12]",0.32747331663915125
R882,"(0.12, 0.14]",0.31188104751201884
R882,"(0.14, 0.16]",0.30425773459623856
R882,"(0.16, 0.18]",0.308225084526099
R882,"(0.18, 0.2]",0.29939852916273557
R882,"(0.2, 0.22]",0.2913109458292074
R882,"(0.22, 0.24]",0.31367873131806917
R882,"(0.24, 0.26]",0.27592125259973366
R882,"(0.26, 0.28]",0.29196823217474505
R882,"(0.28, 0.3]",0.29172181918749995
R882,"(0.3, 0.32]",0.2842891192105259
R882,"(0.32, 0.34]",0.28974609642857135
R882,"(0.34, 0.36]",0.26835705162128626
R882,"(0.36, 0.38]",0.25450737118750016
R882,"(0.38, 0.4]",0.30699279346840636
R882,"(0.4, 0.42]",0.3045322427127657
R882,"(0.42, 0.44]",0.26497073599462356
R882,"(0.44, 0.46]",0.24979788928267108
R882,"(0.46, 0.48]",0.278127457379032
R882,"(0.48, 0.5]",0.26918526912499985
R882,"(0.5, 0.52]",0.25584186280196597
R882,"(0.52, 0.54]",0.2892360689843751
R882,"(0.54, 0.56]",0.29513715182412764
R882,"(0.56, 0.58]",0.30152577013621773
R882,"(0.58, 0.6]",0.34055788140624965
R882,"(0.6, 0.62]",0.2978615964889708
R882,"(0.62, 0.64]",0.29949937595170417
R882,"(0.64, 0.66]",0.2495970435035208
R882,"(0.66, 0.68]",0.30053486266927076
R882,"(0.68, 0.7]",0.26741274687500005
R882,"(0.7, 0.72]",0.2619109988440262
R882,"(0.72, 0.74]",0.26615634189268816
R882,"(0.74, 0.76]",0.29088032172554373
R882,"(0.76, 0.78]",0.28409562009114525
R882,"(0.78, 0.8]",0.29931093745394716
R882,"(0.8, 0.82]",0.30344149884259214
R882,"(0.82, 0.84]",0.28379791118534453
R882,"(0.84, 0.86]",0.2918530789889701
R882,"(0.86, 0.88]",0.29701042091911706
R882,"(0.88, 0.9]",0.3097868659964617
R882,"(0.9, 0.92]",0.3248595982302626
R882,"(0.92, 0.94]",0.33327307816231355
R882,"(0.94, 0.96]",0.32429754839409664
R882,"(0.96, 0.98]",0.32732536229464265
R882,"(0.98, 1.0]",0.31666467585648206
R882,"(30.0, 60.0]",0.3356932563667028
R882,"(60.0, 90.0]",0.3480863845200891
R882,"(90.0, 120.0]",0.3076444545576917
R882,"(120.0, 150.0]",0.30836695447115386
R882,"(150.0, 180.0]",0.25082803021276556
R882,"(180.0, 210.0]",0.27172521609808986
R882,"(210.0, 240.0]",0.19269176290348095
R882,"(240.0, 270.0]",0.20505739998056932
R882,"(270.0, 300.0]",0.2496502220138886
R882,"(300.0, 330.0]",0.18560893042832166
R882,"(330.0, 360.0]",0.2024607886349693
R882,"(360.0, 390.0]",0.198033911297794
R882,"(390.0, 420.0]",0.24168986202083279
R882,"(420.0, 450.0]",0.21497652752734372
R882,"(450.0, 480.0]",0.22254186566717746
R882,"(480.0, 510.0]",0.2693162151463604
R882,"(510.0, 540.0]",0.23199258639112894
R882,"(540.0, 570.0]",0.19849193688025207
R882,"(570.0, 600.0]",0.17942390411380627
R882,"(600.0, 630.0]",0.17863705612946448
R882,"(630.0, 660.0]",0.22329606390277748
R882,"(660.0, 690.0]",0.19892459640517232
R882,"(690.0, 720.0]",0.26049043078234274
R882,"(720.0, 750.0]",0.1618631489990234
R882,"(750.0, 780.0]",0.13626940755160544
R882,"(780.0, 810.0]",0.13637078359374996
R882,"(810.0, 840.0]",0.1274720968171295
R882,"(840.0, 870.0]",0.21278492271634628
R882,"(870.0, 900.0]",0.1822305177279412
R882,"(900.0, 930.0]",0.1739700636233975
R882,"(930.0, 960.0]",0.14810956236328118
R882,"(960.0, 990.0]",0.1296440106547617
R882,"(990.0, 1020.0]",0.1830437905921053
R882,"(1020.0, 1050.0]",0.19193560812500007
R882,"(1050.0, 1080.0]",0.23856129546875
R882,"(1080.0, 1110.0]",0.24817830181066172
R882,"(1110.0, 1140.0]",0.2847401153707624
R882,"(1140.0, 1170.0]",0.1948017997635417
R882,"(1170.0, 1200.0]",0.19707501488556353
R882,"(1200.0, 1230.0]",0.1766542273030821
R882,"(1230.0, 1260.0]",0.23207913442637004
R882,"(1260.0, 1290.0]",0.2007608246874999
R882,"(1290.0, 1320.0]",0.2069784056935976
R882,"(1320.0, 1350.0]",0.2447361007291663
R882,"(1350.0, 1380.0]",0.20575165344696963
R882,"(1380.0, 1410.0]",0.23679388501689191
R882,"(1410.0, 1440.0]",0.16568803072033914
R882,"(1440.0, 1470.0]",0.30967465576992753
R882,"(1470.0, 1500.0]",0.27262382557565806
R882,"(1500.0, 1530.0]",0.14534180732020538
R882,"(1530.0, 1560.0]",0.14033274159274192
R882,"(1560.0, 1590.0]",0.22506033733208966
R882,"(1590.0, 1620.0]",0.27844575623958323
R882,"(1620.0, 1650.0]",0.19255773927499997
R882,"(1650.0, 1680.0]",0.21708412742857142
R882,"(1680.0, 1710.0]",0.2284381047767857
R882,"(1710.0, 1740.0]",0.2880535658189658
R882,"(1740.0, 1770.0]",0.3887669463647962
R882,"(1770.0, 1800.0]",0.2251917346173471
R882,"(1800.0, 1830.0]",0.2909501434447675
R882,"(1830.0, 1860.0]",0.2587589860021553
R882,"(1860.0, 1890.0]",0.23737008939516122
R882,"(1890.0, 1920.0]",0.2564779745058138
R882,"(1920.0, 1950.0]",0.25159156583333364
R882,"(1950.0, 1980.0]",0.12897750259999996
R882,"(1980.0, 2010.0]",0.09759123182692307
R882,"(2010.0, 2040.0]",0.16542797448749996
R882,"(2040.0, 2070.0]",0.1622769523115081
R882,"(2070.0, 2100.0]",0.21102736947500006
R882,"(2100.0, 2130.0]",0.2644996388414638
R882,"(2130.0, 2160.0]",0.20094575542499996
R882,"(2160.0, 2190.0]",0.2510337309062499
R882,"(2190.0, 2220.0]",0.24439957992499997
R882,"(2220.0, 2250.0]",0.3782746627083334
R882,"(2250.0, 2280.0]",0.371248268935811
R882,"(2280.0, 2310.0]",0.3832539943928571
R882,"(2310.0, 2340.0]",0.4381894644485296
R882,"(2340.0, 2370.0]",0.3094413881617647
R882,"(2370.0, 2400.0]",0.3648973160483873
R882,"(2400.0, 2430.0]",0.26800904055803576
R882,"(2430.0, 2460.0]",0.37942505282051286
R882,"(2460.0, 2490.0]",0.23534895242788442
R882,"(2490.0, 2520.0]",0.3038162927364863
R882,"(2520.0, 2550.0]",0.25076215242424255
R882,"(2550.0, 2580.0]",0.34540437469999985
R882,"(2580.0, 2610.0]",0.3169578290468752
R882,"(2610.0, 2640.0]",0.34540166702205904
R882,"(2640.0, 2670.0]",0.2977153110576924
R882,"(2670.0, 2700.0]",0.2819368009570312
R882,"(2700.0, 2730.0]",0.25367154087351207
R882,"(2730.0, 2760.0]",0.40960125411111137
R882,"(2760.0, 2790.0]",0.4060363010531915
R882,"(2790.0, 2820.0]",0.3991643317999997
R882,"(2820.0, 2850.0]",0.35800657627604165
R882,"(2850.0, 2880.0]",0.43317283066964307
R882,"(2880.0, 2910.0]",0.36181621682565784
R882,"(2910.0, 2940.0]",0.408513795109375
R882,"(2940.0, 2970.0]",0.398243420371094
R882,"(2970.0, 3000.0]",0.4129407741216218
WT,"(-3000.0, -2970.0]",0.3523566319344255
WT,"(-2970.0, -2940.0]",0.31993890767311
WT,"(-2940.0, -2910.0]",0.27700309516211297
WT,"(-2910.0, -2880.0]",0.3518680220683636
WT,"(-2880.0, -2850.0]",0.23623058478459769
WT,"(-2850.0, -2820.0]",0.2940761012954035
WT,"(-2820.0, -2790.0]",0.26564153242622907
WT,"(-2790.0, -2760.0]",0.32137894975175596
WT,"(-2760.0, -2730.0]",0.315088890991803
WT,"(-2730.0, -2700.0]",0.28858473784597793
WT,"(-2700.0, -2670.0]",0.3254878082526081
WT,"(-2670.0, -2640.0]",0.356819409783607
WT,"(-2640.0, -2610.0]",0.3409084359245133
WT,"(-2610.0, -2580.0]",0.3552307914025505
WT,"(-2580.0, -2550.0]",0.3027833962929663
WT,"(-2550.0, -2520.0]",0.38367521965321527
WT,"(-2520.0, -2490.0]",0.2867326359434948
WT,"(-2490.0, -2460.0]",0.2604197250785521
WT,"(-2460.0, -2430.0]",0.30270061139637033
WT,"(-2430.0, -2400.0]",0.33767461273224053
WT,"(-2400.0, -2370.0]",0.3312843975532788
WT,"(-2370.0, -2340.0]",0.29373884351164764
WT,"(-2340.0, -2310.0]",0.189949931011595
WT,"(-2310.0, -2280.0]",0.2414688988190026
WT,"(-2280.0, -2250.0]",0.17019794171774713
WT,"(-2250.0, -2220.0]",0.2688336592734721
WT,"(-2220.0, -2190.0]",0.2661704796896954
WT,"(-2190.0, -2160.0]",0.2694721544542175
WT,"(-2160.0, -2130.0]",0.37388933045901573
WT,"(-2130.0, -2100.0]",0.1613276272714025
WT,"(-2100.0, -2070.0]",0.16887082696018718
WT,"(-2070.0, -2040.0]",0.2850711955230286
WT,"(-2040.0, -2010.0]",0.2116689009981789
WT,"(-2010.0, -1980.0]",0.3197861970491802
WT,"(-1980.0, -1950.0]",0.302586871494472
WT,"(-1950.0, -1920.0]",0.23392395850451678
WT,"(-1920.0, -1890.0]",0.24124149450364216
WT,"(-1890.0, -1860.0]",0.251522672348045
WT,"(-1860.0, -1830.0]",0.29682006816159273
WT,"(-1830.0, -1800.0]",0.15428070210340453
WT,"(-1800.0, -1770.0]",0.19089540393442586
WT,"(-1770.0, -1740.0]",0.24761762749758962
WT,"(-1740.0, -1710.0]",0.26329549356850107
WT,"(-1710.0, -1680.0]",0.20298239874441135
WT,"(-1680.0, -1650.0]",0.34239929093631644
WT,"(-1650.0, -1620.0]",0.2911013410592684
WT,"(-1620.0, -1590.0]",0.23712763543810056
WT,"(-1590.0, -1560.0]",0.22950186876055684
WT,"(-1560.0, -1530.0]",0.23035257584445257
WT,"(-1530.0, -1500.0]",0.18082176198274344
WT,"(-1500.0, -1470.0]",0.21297645356496145
WT,"(-1470.0, -1440.0]",0.15153391070534933
WT,"(-1440.0, -1410.0]",0.12480476815977819
WT,"(-1410.0, -1380.0]",0.18819124616535962
WT,"(-1380.0, -1350.0]",0.23254264384153003
WT,"(-1350.0, -1320.0]",0.239405385042819
WT,"(-1320.0, -1290.0]",0.2123982762007088
WT,"(-1290.0, -1260.0]",0.20835021294398892
WT,"(-1260.0, -1230.0]",0.21293443822786878
WT,"(-1230.0, -1200.0]",0.19930689205237395
WT,"(-1200.0, -1170.0]",0.2642449648170035
WT,"(-1170.0, -1140.0]",0.245799302993755
WT,"(-1140.0, -1110.0]",0.2235805701375539
WT,"(-1110.0, -1080.0]",0.1580460371495483
WT,"(-1080.0, -1050.0]",0.1455759342271663
WT,"(-1050.0, -1020.0]",0.22679261995901667
WT,"(-1020.0, -990.0]",0.15856548416614094
WT,"(-990.0, -960.0]",0.19992593615682042
WT,"(-960.0, -930.0]",0.24392129047015168
WT,"(-930.0, -900.0]",0.2036011256711068
WT,"(-900.0, -870.0]",0.2052946001265006
WT,"(-870.0, -840.0]",0.21565143897603983
WT,"(-840.0, -810.0]",0.15638360379375357
WT,"(-810.0, -780.0]",0.2228885042872648
WT,"(-780.0, -750.0]",0.20925015085326554
WT,"(-750.0, -720.0]",0.19925191099377318
WT,"(-720.0, -690.0]",0.1524140658249945
WT,"(-690.0, -660.0]",0.1709018198854562
WT,"(-660.0, -630.0]",0.16292249631843997
WT,"(-630.0, -600.0]",0.19434332351749076
WT,"(-600.0, -570.0]",0.17062185414431244
WT,"(-570.0, -540.0]",0.16404689386049467
WT,"(-540.0, -510.0]",0.1990847263885855
WT,"(-510.0, -480.0]",0.1840689799957973
WT,"(-480.0, -450.0]",0.17068200475611017
