status,distance_bin,beta
NBM,"(-1350.0, -1320.0]",0.1655571754407531
NBM,"(-1320.0, -1290.0]",0.17887398513692376
NBM,"(-1290.0, -1260.0]",0.16484736098957722
NBM,"(-1260.0, -1230.0]",0.16020386811879556
NBM,"(-1230.0, -1200.0]",0.1522115929037886
NBM,"(-1200.0, -1170.0]",0.1400564869122642
NBM,"(-1170.0, -1140.0]",0.1399313527610879
NBM,"(-1140.0, -1110.0]",0.13006528677594933
NBM,"(-1110.0, -1080.0]",0.12670009665630044
NBM,"(-1080.0, -1050.0]",0.1280278698055716
NBM,"(-1050.0, -1020.0]",0.11953581759045273
NBM,"(-1020.0, -990.0]",0.10530504637078351
NBM,"(-990.0, -960.0]",0.10920656372555884
NBM,"(-960.0, -930.0]",0.11133105040001433
NBM,"(-930.0, -900.0]",0.11872258369596315
NBM,"(-900.0, -870.0]",0.11351712549711233
NBM,"(-870.0, -840.0]",0.10282712004522256
NBM,"(-840.0, -810.0]",0.0963387383213618
NBM,"(-810.0, -780.0]",0.10028676271679102
NBM,"(-780.0, -750.0]",0.09755306119612167
NBM,"(-750.0, -720.0]",0.09158654298921763
NBM,"(-720.0, -690.0]",0.09569167060165872
NBM,"(-690.0, -660.0]",0.09533797254367996
NBM,"(-660.0, -630.0]",0.08603334528990765
NBM,"(-630.0, -600.0]",0.09027202598244714
NBM,"(-600.0, -570.0]",0.08015389165671039
NBM,"(-570.0, -540.0]",0.08438504375395085
NBM,"(-540.0, -510.0]",0.0771369072475784
NBM,"(-510.0, -480.0]",0.07762633765031705
NBM,"(-480.0, -450.0]",0.0766344353096464
NBM,"(-450.0, -420.0]",0.0748982982030294
NBM,"(-420.0, -390.0]",0.07417618829385075
NBM,"(-390.0, -360.0]",0.07405975897276619
NBM,"(-360.0, -330.0]",0.06871079069377035
NBM,"(-330.0, -300.0]",0.06836258324197736
NBM,"(-300.0, -270.0]",0.06460962900676628
NBM,"(-270.0, -240.0]",0.06384488779401151
NBM,"(-240.0, -210.0]",0.06323873702978462
NBM,"(-210.0, -180.0]",0.06103176811951667
NBM,"(-180.0, -150.0]",0.060068881830336686
NBM,"(-150.0, -120.0]",0.05714363355132114
NBM,"(-120.0, -90.0]",0.060192201505286355
NBM,"(-90.0, -60.0]",0.05718354252367761
NBM,"(-60.0, -30.0]",0.061914270071210906
NBM,"(-30.0, 0.0]",0.06095933914129768
Other,"(-3000.0, -2970.0]",0.48304452089285627
Other,"(-2970.0, -2940.0]",0.5490052596806164
Other,"(-2940.0, -2910.0]",0.43452612533514506
Other,"(-2910.0, -2880.0]",0.46559376962500065
Other,"(-2880.0, -2850.0]",0.4903827591130365
Other,"(-2850.0, -2820.0]",0.5110245382280221
Other,"(-2820.0, -2790.0]",0.475259102440037
Other,"(-2790.0, -2760.0]",0.48612055012357375
Other,"(-2760.0, -2730.0]",0.509162820879065
Other,"(-2730.0, -2700.0]",0.4915124047722856
Other,"(-2700.0, -2670.0]",0.44738994308745533
Other,"(-2670.0, -2640.0]",0.46912825505310324
Other,"(-2640.0, -2610.0]",0.44528418280357096
Other,"(-2610.0, -2580.0]",0.46190110253484323
Other,"(-2580.0, -2550.0]",0.45273265015479813
Other,"(-2550.0, -2520.0]",0.4271495394050991
Other,"(-2520.0, -2490.0]",0.39447536493421054
Other,"(-2490.0, -2460.0]",0.45759785648809476
Other,"(-2460.0, -2430.0]",0.3891121249666666
Other,"(-2430.0, -2400.0]",0.39453999653313176
Other,"(-2400.0, -2370.0]",0.35635933204908665
Other,"(-2370.0, -2340.0]",0.3735771910579345
Other,"(-2340.0, -2310.0]",0.32464437595038675
Other,"(-2310.0, -2280.0]",0.3936670024444436
Other,"(-2280.0, -2250.0]",0.35498099331478955
Other,"(-2250.0, -2220.0]",0.3896044031168475
Other,"(-2220.0, -2190.0]",0.38223929356578906
Other,"(-2190.0, -2160.0]",0.38627450124702284
Other,"(-2160.0, -2130.0]",0.3177561469603651
Other,"(-2130.0, -2100.0]",0.3187762835919542
Other,"(-2100.0, -2070.0]",0.31210545639444387
Other,"(-2070.0, -2040.0]",0.33533362652489657
Other,"(-2040.0, -2010.0]",0.32243684117954097
Other,"(-2010.0, -1980.0]",0.34618557088045665
Other,"(-1980.0, -1950.0]",0.30196903525094665
Other,"(-1950.0, -1920.0]",0.3109128588912434
Other,"(-1920.0, -1890.0]",0.2758845296956524
Other,"(-1890.0, -1860.0]",0.3146923163963529
Other,"(-1860.0, -1830.0]",0.30291441124999996
Other,"(-1830.0, -1800.0]",0.23739936541881457
Other,"(-1800.0, -1770.0]",0.2802880709313355
Other,"(-1770.0, -1740.0]",0.26792782117223024
Other,"(-1740.0, -1710.0]",0.26925057668581637
Other,"(-1710.0, -1680.0]",0.261109347581967
Other,"(-1680.0, -1650.0]",0.27490947783321834
Other,"(-1650.0, -1620.0]",0.24750878657573824
Other,"(-1620.0, -1590.0]",0.24416325552708817
Other,"(-1590.0, -1560.0]",0.2724415519245284
Other,"(-1560.0, -1530.0]",0.23977098934080254
Other,"(-1530.0, -1500.0]",0.21408551287948754
Other,"(-1500.0, -1470.0]",0.22343922178230993
Other,"(-1470.0, -1440.0]",0.212603868122412
Other,"(-1440.0, -1410.0]",0.19622548358596048
Other,"(-1410.0, -1380.0]",0.1971466048632992
Other,"(-1380.0, -1350.0]",0.19121393591079258
Other,"(-1350.0, -1320.0]",0.19040322312249744
Other,"(-1320.0, -1290.0]",0.2006187714204546
Other,"(-1290.0, -1260.0]",0.188807758891129
Other,"(-1260.0, -1230.0]",0.18517082840917684
Other,"(-1230.0, -1200.0]",0.17754131176263024
Other,"(-1200.0, -1170.0]",0.16560181516233777
Other,"(-1170.0, -1140.0]",0.16957627594401903
Other,"(-1140.0, -1110.0]",0.15760620575895565
Other,"(-1110.0, -1080.0]",0.15119694849109183
Other,"(-1080.0, -1050.0]",0.15648581934424066
Other,"(-1050.0, -1020.0]",0.14455427415681327
Other,"(-1020.0, -990.0]",0.12949035122234287
Other,"(-990.0, -960.0]",0.1342934406292636
Other,"(-960.0, -930.0]",0.13813694341013322
Other,"(-930.0, -900.0]",0.14764705163489966
Other,"(-900.0, -870.0]",0.14247179823989006
Other,"(-870.0, -840.0]",0.12868298056493363
Other,"(-840.0, -810.0]",0.12277671475189668
Other,"(-810.0, -780.0]",0.12870343043158927
Other,"(-780.0, -750.0]",0.12989799100599486
Other,"(-750.0, -720.0]",0.1230216856732033
Other,"(-720.0, -690.0]",0.1245458678477314
Other,"(-690.0, -660.0]",0.12595416634452938
Other,"(-660.0, -630.0]",0.12152420920976299
Other,"(-630.0, -600.0]",0.12521986801472687
Other,"(-600.0, -570.0]",0.11451099542159066
Other,"(-570.0, -540.0]",0.1200954895198882
Other,"(-540.0, -510.0]",0.11172189302883538
Other,"(-510.0, -480.0]",0.10947018228710784
Other,"(-480.0, -450.0]",0.11408033614313175
Other,"(-450.0, -420.0]",0.11483624234552386
Other,"(-420.0, -390.0]",0.11152463872236608
Other,"(-390.0, -360.0]",0.11454714125241336
Other,"(-360.0, -330.0]",0.10595496192419629
Other,"(-330.0, -300.0]",0.10775065052750574
Other,"(-300.0, -270.0]",0.10264367778009174
Other,"(-270.0, -240.0]",0.10328745642793342
Other,"(-240.0, -210.0]",0.10087923450455893
Other,"(-210.0, -180.0]",0.10091018005745539
Other,"(-180.0, -150.0]",0.09968832679428104
Other,"(-150.0, -120.0]",0.0990412963078052
Other,"(-120.0, -90.0]",0.10246487836587971
Other,"(-90.0, -60.0]",0.09881395509727582
Other,"(-60.0, -30.0]",0.10313179558053191
Other,"(-30.0, 0.0]",0.09901971613559911
R882,"(-3000.0, -2970.0]",0.5101995246798023
R882,"(-2970.0, -2940.0]",0.5555448501183912
R882,"(-2940.0, -2910.0]",0.442672023922101
R882,"(-2910.0, -2880.0]",0.46753547727370615
R882,"(-2880.0, -2850.0]",0.4838853364500847
R882,"(-2850.0, -2820.0]",0.5111340115750932
R882,"(-2820.0, -2790.0]",0.4797475117458492
R882,"(-2790.0, -2760.0]",0.48171832650665475
R882,"(-2760.0, -2730.0]",0.5051062220299779
R882,"(-2730.0, -2700.0]",0.4915675233963166
R882,"(-2700.0, -2670.0]",0.4459941526943464
R882,"(-2670.0, -2640.0]",0.47440885813725575
R882,"(-2640.0, -2610.0]",0.449790865493304
R882,"(-2610.0, -2580.0]",0.4656626070949488
R882,"(-2580.0, -2550.0]",0.46842603635061747
R882,"(-2550.0, -2520.0]",0.44039750890403695
R882,"(-2520.0, -2490.0]",0.40770825275796446
R882,"(-2490.0, -2460.0]",0.4591738072654068
R882,"(-2460.0, -2430.0]",0.3864950485166656
R882,"(-2430.0, -2400.0]",0.4092396631265056
R882,"(-2400.0, -2370.0]",0.3687654486746567
R882,"(-2370.0, -2340.0]",0.3833753777244957
R882,"(-2340.0, -2310.0]",0.32691651306910424
R882,"(-2310.0, -2280.0]",0.3979868608736114
R882,"(-2280.0, -2250.0]",0.3574937746662294
R882,"(-2250.0, -2220.0]",0.3998445960448376
R882,"(-2220.0, -2190.0]",0.3899978065855259
R882,"(-2190.0, -2160.0]",0.40626127507738
R882,"(-2160.0, -2130.0]",0.33743292769207356
R882,"(-2130.0, -2100.0]",0.3312128010258628
R882,"(-2100.0, -2070.0]",0.3291660950722217
R882,"(-2070.0, -2040.0]",0.3505995117427379
R882,"(-2040.0, -2010.0]",0.33326657889783473
R882,"(-2010.0, -1980.0]",0.3607227104935499
R882,"(-1980.0, -1950.0]",0.3198757995288821
R882,"(-1950.0, -1920.0]",0.3255985988571083
R882,"(-1920.0, -1890.0]",0.28816566581086966
R882,"(-1890.0, -1860.0]",0.32216931294625845
R882,"(-1860.0, -1830.0]",0.309812245842345
R882,"(-1830.0, -1800.0]",0.2526519691473365
R882,"(-1800.0, -1770.0]",0.28754569695561494
R882,"(-1770.0, -1740.0]",0.28033390675550096
R882,"(-1740.0, -1710.0]",0.2807580904863313
R882,"(-1710.0, -1680.0]",0.2744127821469836
R882,"(-1680.0, -1650.0]",0.28143408366047984
R882,"(-1650.0, -1620.0]",0.2595275847679727
R882,"(-1620.0, -1590.0]",0.2579701468422812
R882,"(-1590.0, -1560.0]",0.2827671110511016
R882,"(-1560.0, -1530.0]",0.25061773147046007
R882,"(-1530.0, -1500.0]",0.22353970929871858
R882,"(-1500.0, -1470.0]",0.2386971789161823
R882,"(-1470.0, -1440.0]",0.22263915671014609
R882,"(-1440.0, -1410.0]",0.20810830664763444
R882,"(-1410.0, -1380.0]",0.208124552350325
R882,"(-1380.0, -1350.0]",0.2038409074250005
R882,"(-1350.0, -1320.0]",0.20303055818905194
R882,"(-1320.0, -1290.0]",0.21710865316056122
R882,"(-1290.0, -1260.0]",0.19987082813796164
R882,"(-1260.0, -1230.0]",0.19598282224933883
R882,"(-1230.0, -1200.0]",0.19157199928259758
R882,"(-1200.0, -1170.0]",0.17738790201884108
R882,"(-1170.0, -1140.0]",0.17689536412941087
R882,"(-1140.0, -1110.0]",0.17198551925059807
R882,"(-1110.0, -1080.0]",0.16535467147306598
R882,"(-1080.0, -1050.0]",0.16956936840082557
R882,"(-1050.0, -1020.0]",0.15833773784061808
R882,"(-1020.0, -990.0]",0.1438953023959849
R882,"(-990.0, -960.0]",0.1496120645106605
R882,"(-960.0, -930.0]",0.15229369296595624
R882,"(-930.0, -900.0]",0.16154185130660498
R882,"(-900.0, -870.0]",0.15682556635289113
R882,"(-870.0, -840.0]",0.14334171316634145
R882,"(-840.0, -810.0]",0.13589890226723206
R882,"(-810.0, -780.0]",0.14181442008999912
R882,"(-780.0, -750.0]",0.14454964840678974
R882,"(-750.0, -720.0]",0.13895483952308108
R882,"(-720.0, -690.0]",0.13839268628504142
R882,"(-690.0, -660.0]",0.1403689403117605
R882,"(-660.0, -630.0]",0.1382607793644696
R882,"(-630.0, -600.0]",0.13955779255460846
R882,"(-600.0, -570.0]",0.12995021137162896
R882,"(-570.0, -540.0]",0.13760325409293123
R882,"(-540.0, -510.0]",0.1277861753269492
R882,"(-510.0, -480.0]",0.12620452890451392
R882,"(-480.0, -450.0]",0.1301661542031131
R882,"(-450.0, -420.0]",0.13174478768128173
R882,"(-420.0, -390.0]",0.1311406633745136
R882,"(-390.0, -360.0]",0.13522987113812346
R882,"(-360.0, -330.0]",0.12458948726882377
R882,"(-330.0, -300.0]",0.1275867943575475
R882,"(-300.0, -270.0]",0.12213714521387263
R882,"(-270.0, -240.0]",0.12085194078856931
R882,"(-240.0, -210.0]",0.11680926023279539
R882,"(-210.0, -180.0]",0.11915903883605677
R882,"(-180.0, -150.0]",0.11985485241985773
R882,"(-150.0, -120.0]",0.11761338845635116
R882,"(-120.0, -90.0]",0.12147540054471029
R882,"(-90.0, -60.0]",0.11451181416448561
R882,"(-60.0, -30.0]",0.12009322615708962
R882,"(-30.0, 0.0]",0.11699996065848149
WT,"(-3000.0, -2970.0]",0.5145686295671509
WT,"(-2970.0, -2940.0]",0.5774159995183077
WT,"(-2940.0, -2910.0]",0.4555496024780219
WT,"(-2910.0, -2880.0]",0.4931093224058797
WT,"(-2880.0, -2850.0]",0.5006404411378045
WT,"(-2850.0, -2820.0]",0.5270151210808905
WT,"(-2820.0, -2790.0]",0.5039948063178264
WT,"(-2790.0, -2760.0]",0.4989134156186516
WT,"(-2760.0, -2730.0]",0.522436440121951
WT,"(-2730.0, -2700.0]",0.507214482305885
WT,"(-2700.0, -2670.0]",0.4750920361970702
WT,"(-2670.0, -2640.0]",0.49882726139451666
WT,"(-2640.0, -2610.0]",0.4638806601645219
WT,"(-2610.0, -2580.0]",0.48188200097389927
WT,"(-2580.0, -2550.0]",0.4810829023443162
WT,"(-2550.0, -2520.0]",0.45516265032276376
WT,"(-2520.0, -2490.0]",0.42840093627219633
WT,"(-2490.0, -2460.0]",0.484290076144096
WT,"(-2460.0, -2430.0]",0.4157332960157385
WT,"(-2430.0, -2400.0]",0.42597164754493355
WT,"(-2400.0, -2370.0]",0.39243921012800487
WT,"(-2370.0, -2340.0]",0.40245331794070505
WT,"(-2340.0, -2310.0]",0.3478352727159045
WT,"(-2310.0, -2280.0]",0.4175292542979122
WT,"(-2280.0, -2250.0]",0.3763385954982419
WT,"(-2250.0, -2220.0]",0.4154253593399833
WT,"(-2220.0, -2190.0]",0.40317459615487494
WT,"(-2190.0, -2160.0]",0.4224645780550352
WT,"(-2160.0, -2130.0]",0.3566658757441043
WT,"(-2130.0, -2100.0]",0.3549216764507267
WT,"(-2100.0, -2070.0]",0.3500503697041912
WT,"(-2070.0, -2040.0]",0.3761219125270364
WT,"(-2040.0, -2010.0]",0.35544386905174663
WT,"(-2010.0, -1980.0]",0.3773634686940559
WT,"(-1980.0, -1950.0]",0.34164338329700683
WT,"(-1950.0, -1920.0]",0.34819747054645
WT,"(-1920.0, -1890.0]",0.3139180692319294
WT,"(-1890.0, -1860.0]",0.34858365318146134
WT,"(-1860.0, -1830.0]",0.33108910194906244
WT,"(-1830.0, -1800.0]",0.26920423893132717
WT,"(-1800.0, -1770.0]",0.3088521212487878
WT,"(-1770.0, -1740.0]",0.30546188504938004
WT,"(-1740.0, -1710.0]",0.3031686577607762
WT,"(-1710.0, -1680.0]",0.3004426060780345
WT,"(-1680.0, -1650.0]",0.30930304000022674
WT,"(-1650.0, -1620.0]",0.28477009405669307
WT,"(-1620.0, -1590.0]",0.2817083908267375
WT,"(-1590.0, -1560.0]",0.30635026111454944
WT,"(-1560.0, -1530.0]",0.27350099685184776
WT,"(-1530.0, -1500.0]",0.24897522300193675
WT,"(-1500.0, -1470.0]",0.2606534646452153
WT,"(-1470.0, -1440.0]",0.25022733871720576
WT,"(-1440.0, -1410.0]",0.23567888507279725
WT,"(-1410.0, -1380.0]",0.2336834094559325
WT,"(-1380.0, -1350.0]",0.22826493033509102
WT,"(-1350.0, -1320.0]",0.22838032404297154
WT,"(-1320.0, -1290.0]",0.23838480630222528
WT,"(-1290.0, -1260.0]",0.2245126046920253
WT,"(-1260.0, -1230.0]",0.22029592882323812
WT,"(-1230.0, -1200.0]",0.2163022422882629
WT,"(-1200.0, -1170.0]",0.20188293454993655
WT,"(-1170.0, -1140.0]",0.20516184855617153
WT,"(-1140.0, -1110.0]",0.1960399432586218
WT,"(-1110.0, -1080.0]",0.1919801399704264
WT,"(-1080.0, -1050.0]",0.19616866133780517
WT,"(-1050.0, -1020.0]",0.18466138636175153
WT,"(-1020.0, -990.0]",0.1659007097747178
WT,"(-990.0, -960.0]",0.17348045998195882
WT,"(-960.0, -930.0]",0.17659613297742596
WT,"(-930.0, -900.0]",0.18568531805681493
WT,"(-900.0, -870.0]",0.18327449896234702
WT,"(-870.0, -840.0]",0.16883381071545583
WT,"(-840.0, -810.0]",0.16219450328029156
WT,"(-810.0, -780.0]",0.16946577706987156
WT,"(-780.0, -750.0]",0.1707272935852952
WT,"(-750.0, -720.0]",0.16616350680054326
WT,"(-720.0, -690.0]",0.16707608641376712
WT,"(-690.0, -660.0]",0.17102681764599312
WT,"(-660.0, -630.0]",0.1670330952568042
WT,"(-630.0, -600.0]",0.1712838477977515
WT,"(-600.0, -570.0]",0.1601663544664418
WT,"(-570.0, -540.0]",0.17016924098078892
WT,"(-540.0, -510.0]",0.1601450639195046
WT,"(-510.0, -480.0]",0.15790178963938434
WT,"(-480.0, -450.0]",0.16467097587262175
WT,"(-450.0, -420.0]",0.1655241299954477
WT,"(-420.0, -390.0]",0.16230639573660668
WT,"(-390.0, -360.0]",0.1678906243156287
WT,"(-360.0, -330.0]",0.15798074327214764
WT,"(-330.0, -300.0]",0.16238710214470714
WT,"(-300.0, -270.0]",0.15669206294409296
WT,"(-270.0, -240.0]",0.15654896057254108
WT,"(-240.0, -210.0]",0.1540861199704322
WT,"(-210.0, -180.0]",0.15405064980544347
WT,"(-180.0, -150.0]",0.15274495101598504
WT,"(-150.0, -120.0]",0.1534980855431932
WT,"(-120.0, -90.0]",0.1561073464565943
WT,"(-90.0, -60.0]",0.15276967501963706
WT,"(-60.0, -30.0]",0.15428350652384057
WT,"(-30.0, 0.0]",0.15106699223062192
INS,"(0.0, 30.0]",0.16634879242674175
INS,"(30.0, 60.0]",0.1718670456530756
INS,"(60.0, 90.0]",0.16986637796868473
INS,"(90.0, 120.0]",0.1667715677079514
INS,"(120.0, 150.0]",0.16790507957799106
INS,"(150.0, 180.0]",0.168237577519459
INS,"(180.0, 210.0]",0.16775344189489935
INS,"(210.0, 240.0]",0.17208451061415758
INS,"(240.0, 270.0]",0.1772172291714048
INS,"(270.0, 300.0]",0.1709361836915632
INS,"(300.0, 330.0]",0.17712280868349148
INS,"(330.0, 360.0]",0.17713403684401788
INS,"(360.0, 390.0]",0.18566731438199136
INS,"(390.0, 420.0]",0.1783265200947659
INS,"(420.0, 450.0]",0.17930656875022496
INS,"(450.0, 480.0]",0.17688605859541962
INS,"(480.0, 510.0]",0.18098734393682644
INS,"(510.0, 540.0]",0.17900327619102624
INS,"(540.0, 570.0]",0.19072738135054285
INS,"(570.0, 600.0]",0.17925251049651483
INS,"(600.0, 630.0]",0.18842998675436218
INS,"(630.0, 660.0]",0.17942454089215787
INS,"(660.0, 690.0]",0.17904944176933188
INS,"(690.0, 720.0]",0.17892254856628811
INS,"(720.0, 750.0]",0.185653145585158
INS,"(750.0, 780.0]",0.1850135586429103
INS,"(780.0, 810.0]",0.19108965353181676
INS,"(810.0, 840.0]",0.18658615023362138
INS,"(840.0, 870.0]",0.1976944284818541
INS,"(870.0, 900.0]",0.1928544449685707
