status,distance_bin,beta
INS,"(0.58, 0.6]",0.4773887928395094
INS,"(0.6, 0.62]",0.48079105075266204
INS,"(0.62, 0.64]",0.4687045830751519
INS,"(0.64, 0.66]",0.4761006666180978
INS,"(0.66, 0.68]",0.48280763811722355
INS,"(0.68, 0.7]",0.4790030946171904
INS,"(0.7, 0.72]",0.4740581281901568
INS,"(0.72, 0.74]",0.4755575210586931
INS,"(0.74, 0.76]",0.49343838751888713
INS,"(0.76, 0.78]",0.48265276289724535
INS,"(0.78, 0.8]",0.48769706261261414
INS,"(0.8, 0.82]",0.48505492239130826
INS,"(0.82, 0.84]",0.4870138771799484
INS,"(0.84, 0.86]",0.48913766740201964
INS,"(0.86, 0.88]",0.4873170297005116
INS,"(0.88, 0.9]",0.4992829750623622
INS,"(0.9, 0.92]",0.48642474739095837
INS,"(0.92, 0.94]",0.5016361291934377
INS,"(0.94, 0.96]",0.49910721955619525
INS,"(0.96, 0.98]",0.5009950669344219
INS,"(0.98, 1.0]",0.4833603522720648
NBM,"(0.0, 0.02]",0.21840821316402365
NBM,"(0.02, 0.04]",0.19835219574495927
NBM,"(0.04, 0.06]",0.19604428546653624
NBM,"(0.06, 0.08]",0.1736998738713354
NBM,"(0.08, 0.1]",0.18030099618378737
NBM,"(0.1, 0.12]",0.17968118887916604
NBM,"(0.12, 0.14]",0.18308747288624153
NBM,"(0.14, 0.16]",0.1786697340062838
NBM,"(0.16, 0.18]",0.17738905666191968
NBM,"(0.18, 0.2]",0.183931936481512
NBM,"(0.2, 0.22]",0.1809558342209433
NBM,"(0.22, 0.24]",0.17531244266565812
NBM,"(0.24, 0.26]",0.17305802164414416
NBM,"(0.26, 0.28]",0.1692982746263676
NBM,"(0.28, 0.3]",0.1725018647322
NBM,"(0.3, 0.32]",0.17142851820623242
NBM,"(0.32, 0.34]",0.1605630346438246
NBM,"(0.34, 0.36]",0.159625017755516
NBM,"(0.36, 0.38]",0.166934110780205
NBM,"(0.38, 0.4]",0.17161426935156146
NBM,"(0.4, 0.42]",0.16381416461328457
NBM,"(0.42, 0.44]",0.17084613239604124
NBM,"(0.44, 0.46]",0.16024627876103317
NBM,"(0.46, 0.48]",0.16613196028685573
NBM,"(0.48, 0.5]",0.16334321827483955
NBM,"(0.5, 0.52]",0.15951547540427127
NBM,"(0.52, 0.54]",0.15984150215950632
NBM,"(0.54, 0.56]",0.16193934821300637
NBM,"(0.56, 0.58]",0.15789445803276464
NBM,"(0.58, 0.6]",0.16066547992251518
NBM,"(0.6, 0.62]",0.1664784838268967
NBM,"(0.62, 0.64]",0.15447692912418667
NBM,"(0.64, 0.66]",0.163241306969931
NBM,"(0.66, 0.68]",0.1644050696589515
NBM,"(0.68, 0.7]",0.16338797828373894
NBM,"(0.7, 0.72]",0.16394920641994343
NBM,"(0.72, 0.74]",0.15920385319245417
NBM,"(0.74, 0.76]",0.17616586766520648
NBM,"(0.76, 0.78]",0.16291533502167452
NBM,"(0.78, 0.8]",0.1728288138966311
NBM,"(0.8, 0.82]",0.1761034044894047
NBM,"(0.82, 0.84]",0.17963446962980406
NBM,"(0.84, 0.86]",0.17892413073432706
NBM,"(0.86, 0.88]",0.17556057022003452
NBM,"(0.88, 0.9]",0.18473846489379034
NBM,"(0.9, 0.92]",0.17593228095700827
NBM,"(0.92, 0.94]",0.18673155676535974
NBM,"(0.94, 0.96]",0.1857997967227365
NBM,"(0.96, 0.98]",0.18804131039717012
NBM,"(0.98, 1.0]",0.1829117922752529
Other,"(0.0, 0.02]",0.3110700090640282
Other,"(0.02, 0.04]",0.29475080169314194
Other,"(0.04, 0.06]",0.29967261701697995
Other,"(0.06, 0.08]",0.27816293340463427
Other,"(0.08, 0.1]",0.29026530091777875
Other,"(0.1, 0.12]",0.2837250145086796
Other,"(0.12, 0.14]",0.28596250264230083
Other,"(0.14, 0.16]",0.2838573784601662
Other,"(0.16, 0.18]",0.28215322711363716
Other,"(0.18, 0.2]",0.29012518264466974
Other,"(0.2, 0.22]",0.28689769120041125
Other,"(0.22, 0.24]",0.28326672475218345
Other,"(0.24, 0.26]",0.2797159306097173
Other,"(0.26, 0.28]",0.2749883450529738
Other,"(0.28, 0.3]",0.2776379259050102
Other,"(0.3, 0.32]",0.2738778743070663
Other,"(0.32, 0.34]",0.26816854204330276
Other,"(0.34, 0.36]",0.2658321113899197
Other,"(0.36, 0.38]",0.2751105222391535
Other,"(0.38, 0.4]",0.2831949909168341
Other,"(0.4, 0.42]",0.2712920988136935
Other,"(0.42, 0.44]",0.27937357030407767
Other,"(0.44, 0.46]",0.26529051127193015
Other,"(0.46, 0.48]",0.2668564646595868
Other,"(0.48, 0.5]",0.26839654634688775
Other,"(0.5, 0.52]",0.26750662693173305
Other,"(0.52, 0.54]",0.2662504567926086
Other,"(0.54, 0.56]",0.2659140635528695
Other,"(0.56, 0.58]",0.26681741325341435
Other,"(0.58, 0.6]",0.2691486084418154
Other,"(0.6, 0.62]",0.2722386656947425
Other,"(0.62, 0.64]",0.26299151526625203
Other,"(0.64, 0.66]",0.27139089284885787
Other,"(0.66, 0.68]",0.27355316780483924
Other,"(0.68, 0.7]",0.2675578220956867
Other,"(0.7, 0.72]",0.26963124093875873
Other,"(0.72, 0.74]",0.26331854489368756
Other,"(0.74, 0.76]",0.2786882301386146
Other,"(0.76, 0.78]",0.26947030594244786
Other,"(0.78, 0.8]",0.2749569939557758
Other,"(0.8, 0.82]",0.2829120629643562
Other,"(0.82, 0.84]",0.28463206467270874
Other,"(0.84, 0.86]",0.2859217491021546
Other,"(0.86, 0.88]",0.28517582588793217
Other,"(0.88, 0.9]",0.2920345863562931
Other,"(0.9, 0.92]",0.2802138313693801
Other,"(0.92, 0.94]",0.2970227065770733
Other,"(0.94, 0.96]",0.2935823469582158
Other,"(0.96, 0.98]",0.2980353440500248
Other,"(0.98, 1.0]",0.2909192460951783
R882,"(0.0, 0.02]",0.37673998649044504
R882,"(0.02, 0.04]",0.3574844293280028
R882,"(0.04, 0.06]",0.3578852205147527
R882,"(0.06, 0.08]",0.34161374725923543
R882,"(0.08, 0.1]",0.3498502238170772
R882,"(0.1, 0.12]",0.34889537758550454
R882,"(0.12, 0.14]",0.34818049254708533
R882,"(0.14, 0.16]",0.35035251680254265
R882,"(0.16, 0.18]",0.3518561473130507
R882,"(0.18, 0.2]",0.361527107764752
R882,"(0.2, 0.22]",0.35679414556636047
R882,"(0.22, 0.24]",0.3508547676165088
R882,"(0.24, 0.26]",0.34660482422224936
R882,"(0.26, 0.28]",0.34269113368596155
R882,"(0.28, 0.3]",0.34636310332309683
R882,"(0.3, 0.32]",0.34053484504670795
R882,"(0.32, 0.34]",0.3335883798680668
R882,"(0.34, 0.36]",0.32927317474081375
R882,"(0.36, 0.38]",0.3396527665642225
R882,"(0.38, 0.4]",0.3520353080598714
R882,"(0.4, 0.42]",0.3386436195116796
R882,"(0.42, 0.44]",0.3510580149926568
R882,"(0.44, 0.46]",0.33459713358028553
R882,"(0.46, 0.48]",0.34577983130855255
R882,"(0.48, 0.5]",0.33902777003763096
R882,"(0.5, 0.52]",0.34222543439168857
R882,"(0.52, 0.54]",0.34270973290195383
R882,"(0.54, 0.56]",0.33978922706720605
R882,"(0.56, 0.58]",0.3334811211646794
R882,"(0.58, 0.6]",0.3343838930461065
R882,"(0.6, 0.62]",0.34085752377727313
R882,"(0.62, 0.64]",0.3259107620381664
R882,"(0.64, 0.66]",0.336199389430819
R882,"(0.66, 0.68]",0.3434098833449326
R882,"(0.68, 0.7]",0.3393198452803858
R882,"(0.7, 0.72]",0.3320326005683731
R882,"(0.72, 0.74]",0.33193938959510183
R882,"(0.74, 0.76]",0.35068107118399633
R882,"(0.76, 0.78]",0.33945336364487116
R882,"(0.78, 0.8]",0.3468482243650188
R882,"(0.8, 0.82]",0.3535480837735791
R882,"(0.82, 0.84]",0.3516761481998976
R882,"(0.84, 0.86]",0.3560183972871804
R882,"(0.86, 0.88]",0.3522240375556761
R882,"(0.88, 0.9]",0.35790240710884635
R882,"(0.9, 0.92]",0.3502073484650925
R882,"(0.92, 0.94]",0.36309286085330333
R882,"(0.94, 0.96]",0.3609757007719727
R882,"(0.96, 0.98]",0.36421002914682676
R882,"(0.98, 1.0]",0.3528971781570052
WT,"(0.0, 0.02]",0.4349174056549729
WT,"(0.02, 0.04]",0.4163758356529242
WT,"(0.04, 0.06]",0.41964051537405117
WT,"(0.06, 0.08]",0.40710435680622636
WT,"(0.08, 0.1]",0.4177184858158681
WT,"(0.1, 0.12]",0.4138087648274909
WT,"(0.12, 0.14]",0.41693168402051295
WT,"(0.14, 0.16]",0.41594827524861927
WT,"(0.16, 0.18]",0.4142572212109049
WT,"(0.18, 0.2]",0.42236563958016626
WT,"(0.2, 0.22]",0.4211488102351689
WT,"(0.22, 0.24]",0.4178288551423727
WT,"(0.24, 0.26]",0.409182606717199
WT,"(0.26, 0.28]",0.40827535890140504
WT,"(0.28, 0.3]",0.4074400287435894
WT,"(0.3, 0.32]",0.40723252529356535
WT,"(0.32, 0.34]",0.39988051485148307
WT,"(0.34, 0.36]",0.3948934267311496
WT,"(0.36, 0.38]",0.408712152972495
WT,"(0.38, 0.4]",0.41542018156784266
WT,"(0.4, 0.42]",0.40781731542005
WT,"(0.42, 0.44]",0.4181023072602433
WT,"(0.44, 0.46]",0.3992729064842282
WT,"(0.46, 0.48]",0.408015300498355
WT,"(0.48, 0.5]",0.4037764682106784
WT,"(0.5, 0.52]",0.403111849952731
WT,"(0.52, 0.54]",0.40758820591525374
WT,"(0.54, 0.56]",0.4009972828337735
WT,"(0.56, 0.58]",0.39718241795848563
WT,"(0.58, 0.6]",0.40190287270130814
WT,"(0.6, 0.62]",0.40474923224688925
WT,"(0.62, 0.64]",0.39096122552342955
WT,"(0.64, 0.66]",0.4038664256603185
WT,"(0.66, 0.68]",0.4079612089046051
WT,"(0.68, 0.7]",0.40395067033823967
WT,"(0.7, 0.72]",0.3995864286182189
WT,"(0.72, 0.74]",0.40026777865443003
WT,"(0.74, 0.76]",0.41720767702591993
WT,"(0.76, 0.78]",0.4075001507534905
WT,"(0.78, 0.8]",0.4115595815712763
WT,"(0.8, 0.82]",0.41381346135770025
WT,"(0.82, 0.84]",0.41112629348368224
WT,"(0.84, 0.86]",0.4140753436109446
WT,"(0.86, 0.88]",0.41428995388308654
WT,"(0.88, 0.9]",0.4212436688310892
WT,"(0.9, 0.92]",0.412158588324799
WT,"(0.92, 0.94]",0.4266968029917603
WT,"(0.94, 0.96]",0.4255482422750693
WT,"(0.96, 0.98]",0.42937859363006375
WT,"(0.98, 1.0]",0.41628558723095005
INS,"(0.0, 30.0]",0.2565934768351486
INS,"(30.0, 60.0]",0.24044490405586738
INS,"(60.0, 90.0]",0.22737633761144985
INS,"(90.0, 120.0]",0.22513183291998295
INS,"(120.0, 150.0]",0.23150172270096203
INS,"(150.0, 180.0]",0.21998878212534684
INS,"(180.0, 210.0]",0.19906894545467999
INS,"(210.0, 240.0]",0.17759787182395867
INS,"(240.0, 270.0]",0.1736870811479766
INS,"(270.0, 300.0]",0.15873091620593394
INS,"(300.0, 330.0]",0.1566489439300349
INS,"(330.0, 360.0]",0.16663135928432107
INS,"(360.0, 390.0]",0.15152528109871208
INS,"(390.0, 420.0]",0.16433920850241718
INS,"(420.0, 450.0]",0.15058087403523532
INS,"(450.0, 480.0]",0.16641900615041855
INS,"(480.0, 510.0]",0.15966541605244708
INS,"(510.0, 540.0]",0.17935553400633036
INS,"(540.0, 570.0]",0.16068422189062967
INS,"(570.0, 600.0]",0.1647401411712301
INS,"(600.0, 630.0]",0.1418181895672686
INS,"(630.0, 660.0]",0.16601098469295253
INS,"(660.0, 690.0]",0.16891141537664917
INS,"(690.0, 720.0]",0.1778732879261226
INS,"(720.0, 750.0]",0.14954255225651192
INS,"(750.0, 780.0]",0.16170655242774595
INS,"(780.0, 810.0]",0.14972944709473968
INS,"(810.0, 840.0]",0.1730517867750519
INS,"(840.0, 870.0]",0.17455624371102574
INS,"(870.0, 900.0]",0.16521221877392256
INS,"(900.0, 930.0]",0.17137986781444814
INS,"(930.0, 960.0]",0.19157319292697658
INS,"(960.0, 990.0]",0.20581149597682288
INS,"(990.0, 1020.0]",0.20963318422941726
INS,"(1020.0, 1050.0]",0.204362280815318
INS,"(1050.0, 1080.0]",0.2173623365327658
INS,"(1080.0, 1110.0]",0.18444001713343897
INS,"(1110.0, 1140.0]",0.19209653649305555
INS,"(1140.0, 1170.0]",0.1985377670578445
INS,"(1170.0, 1200.0]",0.21515019048313763
INS,"(1200.0, 1230.0]",0.20585096272564238
INS,"(1230.0, 1260.0]",0.20007957868028955
INS,"(1260.0, 1290.0]",0.22178122011859505
INS,"(1290.0, 1320.0]",0.22404358258206428
INS,"(1320.0, 1350.0]",0.2347664873905727
INS,"(1350.0, 1380.0]",0.25472125537234713
INS,"(1380.0, 1410.0]",0.24048978054659437
INS,"(1410.0, 1440.0]",0.2543616909898981
INS,"(1440.0, 1470.0]",0.2500787100731858
INS,"(1470.0, 1500.0]",0.2597237658127818
INS,"(1500.0, 1530.0]",0.2537922129246797
INS,"(1530.0, 1560.0]",0.24579839285734714
INS,"(1560.0, 1590.0]",0.29695339255239694
INS,"(1590.0, 1620.0]",0.28665862200468467
INS,"(1620.0, 1650.0]",0.2909209903201824
INS,"(1650.0, 1680.0]",0.3143133021957671
INS,"(1680.0, 1710.0]",0.36152224711150227
INS,"(1710.0, 1740.0]",0.34050105138795894
INS,"(1740.0, 1770.0]",0.33817577318480885
INS,"(1770.0, 1800.0]",0.3248728955481609
INS,"(1800.0, 1830.0]",0.3164372265340256
INS,"(1830.0, 1860.0]",0.27931408097777755
INS,"(1860.0, 1890.0]",0.29877036268535756
INS,"(1890.0, 1920.0]",0.338669952798088
INS,"(1920.0, 1950.0]",0.36690993429916036
INS,"(1950.0, 1980.0]",0.38562880286746376
INS,"(1980.0, 2010.0]",0.36945213510674396
INS,"(2010.0, 2040.0]",0.37507092848401163
INS,"(2040.0, 2070.0]",0.3499940192690608
INS,"(2070.0, 2100.0]",0.3213446854754748
INS,"(2100.0, 2130.0]",0.3610950917242878
INS,"(2130.0, 2160.0]",0.38717118046602306
INS,"(2160.0, 2190.0]",0.40546954753812603
INS,"(2190.0, 2220.0]",0.37030992525419304
INS,"(2220.0, 2250.0]",0.3615246066590555
INS,"(2250.0, 2280.0]",0.36733500865900387
INS,"(2280.0, 2310.0]",0.4139030019123926
INS,"(2310.0, 2340.0]",0.441204664962025
INS,"(2340.0, 2370.0]",0.4574401675521284
INS,"(2370.0, 2400.0]",0.45479346523714803
INS,"(2400.0, 2430.0]",0.40310563826917045
INS,"(2430.0, 2460.0]",0.4280206174716861
INS,"(2460.0, 2490.0]",0.42210917631065115
INS,"(2490.0, 2520.0]",0.47332642366265854
INS,"(2520.0, 2550.0]",0.3859324561700328
INS,"(2550.0, 2580.0]",0.49409724027236135
INS,"(2580.0, 2610.0]",0.49179181206123745
INS,"(2610.0, 2640.0]",0.4328942754632371
INS,"(2640.0, 2670.0]",0.48882847989542455
INS,"(2670.0, 2700.0]",0.45743679078412597
INS,"(2700.0, 2730.0]",0.44206594466374155
INS,"(2730.0, 2760.0]",0.4686066053479234
INS,"(2760.0, 2790.0]",0.4810976897315854
INS,"(2790.0, 2820.0]",0.4532063605712289
INS,"(2820.0, 2850.0]",0.4639430782379659
INS,"(2850.0, 2880.0]",0.4528604603727137
INS,"(2880.0, 2910.0]",0.48960350276294046
INS,"(2910.0, 2940.0]",0.5118672035138884
INS,"(2940.0, 2970.0]",0.48141971438466913
INS,"(2970.0, 3000.0]",0.5079136101701689
NBM,"(0.0, 30.0]",0.14354530922623385
NBM,"(30.0, 60.0]",0.1463316662014839
NBM,"(60.0, 90.0]",0.13723435626629527
NBM,"(90.0, 120.0]",0.1379277999329813
NBM,"(120.0, 150.0]",0.1415501221718267
NBM,"(150.0, 180.0]",0.1345392396220395
NBM,"(180.0, 210.0]",0.1238547421521262
NBM,"(210.0, 240.0]",0.11277674200310653
NBM,"(240.0, 270.0]",0.1131389151029508
NBM,"(270.0, 300.0]",0.10050895442044444
NBM,"(300.0, 330.0]",0.09965433317052866
NBM,"(330.0, 360.0]",0.11390913865329849
NBM,"(360.0, 390.0]",0.10632437457387747
NBM,"(390.0, 420.0]",0.12368688167850121
NBM,"(420.0, 450.0]",0.11029098593971753
NBM,"(450.0, 480.0]",0.12546208604659265
NBM,"(480.0, 510.0]",0.11768746967499406
NBM,"(510.0, 540.0]",0.1355728953364499
NBM,"(540.0, 570.0]",0.12038172798140026
NBM,"(570.0, 600.0]",0.12708407144102937
NBM,"(600.0, 630.0]",0.10799162802429856
NBM,"(630.0, 660.0]",0.127412459647175
NBM,"(660.0, 690.0]",0.1322766595155117
NBM,"(690.0, 720.0]",0.14058177043607345
NBM,"(720.0, 750.0]",0.11265747598820493
NBM,"(750.0, 780.0]",0.12336260850574016
NBM,"(780.0, 810.0]",0.11645516242154154
NBM,"(810.0, 840.0]",0.1429227682863989
NBM,"(840.0, 870.0]",0.14620569984416099
NBM,"(870.0, 900.0]",0.12782557883334902
NBM,"(900.0, 930.0]",0.13506718961282435
NBM,"(930.0, 960.0]",0.1591106296544248
NBM,"(960.0, 990.0]",0.1701792008801978
NBM,"(990.0, 1020.0]",0.1756134343438337
NBM,"(1020.0, 1050.0]",0.16609532642647207
NBM,"(1050.0, 1080.0]",0.18255950210295327
NBM,"(1080.0, 1110.0]",0.1535050347312385
NBM,"(1110.0, 1140.0]",0.15981063677443685
NBM,"(1140.0, 1170.0]",0.16253871333533979
NBM,"(1170.0, 1200.0]",0.18369716077069556
NBM,"(1200.0, 1230.0]",0.17848558783775428
NBM,"(1230.0, 1260.0]",0.1714796971865765
NBM,"(1260.0, 1290.0]",0.1980813525668398
NBM,"(1290.0, 1320.0]",0.19372285700942782
NBM,"(1320.0, 1350.0]",0.20455108862387655
NBM,"(1350.0, 1380.0]",0.22225236388578148
NBM,"(1380.0, 1410.0]",0.2101413192347768
NBM,"(1410.0, 1440.0]",0.21821792651282562
NBM,"(1440.0, 1470.0]",0.21019645431651046
NBM,"(1470.0, 1500.0]",0.2240103380129576
NBM,"(1500.0, 1530.0]",0.2179253190968413
NBM,"(1530.0, 1560.0]",0.21064510579364004
NBM,"(1560.0, 1590.0]",0.2558463621350129
NBM,"(1590.0, 1620.0]",0.25183845447568737
NBM,"(1620.0, 1650.0]",0.2607919031699342
NBM,"(1650.0, 1680.0]",0.27594271748809485
NBM,"(1680.0, 1710.0]",0.33072253671831797
NBM,"(1710.0, 1740.0]",0.311861261970855
NBM,"(1740.0, 1770.0]",0.31018544480662325
NBM,"(1770.0, 1800.0]",0.299678346637747
NBM,"(1800.0, 1830.0]",0.2919489441683146
NBM,"(1830.0, 1860.0]",0.250609626276623
NBM,"(1860.0, 1890.0]",0.2683755130093456
NBM,"(1890.0, 1920.0]",0.31005080454377765
NBM,"(1920.0, 1950.0]",0.3353195961496978
NBM,"(1950.0, 1980.0]",0.3532278774967964
NBM,"(1980.0, 2010.0]",0.3332609680692454
NBM,"(2010.0, 2040.0]",0.3443930406980186
NBM,"(2040.0, 2070.0]",0.31893115277072653
NBM,"(2070.0, 2100.0]",0.2924861621782498
NBM,"(2100.0, 2130.0]",0.32877012236091613
NBM,"(2130.0, 2160.0]",0.3574045780903184
NBM,"(2160.0, 2190.0]",0.3782516327295356
NBM,"(2190.0, 2220.0]",0.3325935472220349
NBM,"(2220.0, 2250.0]",0.32685823743998643
NBM,"(2250.0, 2280.0]",0.3421650783497539
NBM,"(2280.0, 2310.0]",0.37952635185954636
NBM,"(2310.0, 2340.0]",0.4039535344846288
NBM,"(2340.0, 2370.0]",0.4243818294509743
NBM,"(2370.0, 2400.0]",0.4294907106475475
NBM,"(2400.0, 2430.0]",0.37521314442857034
NBM,"(2430.0, 2460.0]",0.40333886949035674
NBM,"(2460.0, 2490.0]",0.3887971916666668
NBM,"(2490.0, 2520.0]",0.4391716807787164
NBM,"(2520.0, 2550.0]",0.3499626465566379
NBM,"(2550.0, 2580.0]",0.4506040534540387
NBM,"(2580.0, 2610.0]",0.4490468033502431
NBM,"(2610.0, 2640.0]",0.41103509030945296
NBM,"(2640.0, 2670.0]",0.4646271565903365
NBM,"(2670.0, 2700.0]",0.42527689354285614
NBM,"(2700.0, 2730.0]",0.4054509605075189
NBM,"(2730.0, 2760.0]",0.42943015953102454
NBM,"(2760.0, 2790.0]",0.4438704129273671
NBM,"(2790.0, 2820.0]",0.42263819824451365
NBM,"(2820.0, 2850.0]",0.42648152458738714
NBM,"(2850.0, 2880.0]",0.41519509635623836
NBM,"(2880.0, 2910.0]",0.46251681358626556
NBM,"(2910.0, 2940.0]",0.47183670023660784
NBM,"(2940.0, 2970.0]",0.4500390041139239
NBM,"(2970.0, 3000.0]",0.47154845234877635
Other,"(0.0, 30.0]",0.18740034085825402
Other,"(30.0, 60.0]",0.177693600645874
Other,"(60.0, 90.0]",0.1685463107114549
Other,"(90.0, 120.0]",0.16661096037105863
Other,"(120.0, 150.0]",0.17041262574884497
Other,"(150.0, 180.0]",0.1610835739900078
Other,"(180.0, 210.0]",0.14740974141878585
Other,"(210.0, 240.0]",0.13228495833019613
Other,"(240.0, 270.0]",0.13264417154719965
Other,"(270.0, 300.0]",0.11882342024243317
Other,"(300.0, 330.0]",0.11483413534039215
Other,"(330.0, 360.0]",0.13146379747056103
Other,"(360.0, 390.0]",0.12078711972947412
Other,"(390.0, 420.0]",0.13492016730255318
Other,"(420.0, 450.0]",0.12198626176803762
Other,"(450.0, 480.0]",0.1378076640018337
Other,"(480.0, 510.0]",0.128227802475181
Other,"(510.0, 540.0]",0.147731084557188
Other,"(540.0, 570.0]",0.13126789039653244
Other,"(570.0, 600.0]",0.13596250599818854
Other,"(600.0, 630.0]",0.1168685500414839
Other,"(630.0, 660.0]",0.13911688505681838
Other,"(660.0, 690.0]",0.14267219940876616
Other,"(690.0, 720.0]",0.1490196751497358
Other,"(720.0, 750.0]",0.12049889442203628
Other,"(750.0, 780.0]",0.13472263359320824
Other,"(780.0, 810.0]",0.12518339639039833
Other,"(810.0, 840.0]",0.1506379321177445
Other,"(840.0, 870.0]",0.15268892222098202
Other,"(870.0, 900.0]",0.13742865141009472
Other,"(900.0, 930.0]",0.14282146192656778
Other,"(930.0, 960.0]",0.16789454130735504
Other,"(960.0, 990.0]",0.17767294186487
Other,"(990.0, 1020.0]",0.18232068663309306
Other,"(1020.0, 1050.0]",0.1725072544013955
Other,"(1050.0, 1080.0]",0.19129760606244942
Other,"(1080.0, 1110.0]",0.1613877003372234
Other,"(1110.0, 1140.0]",0.16916899889185857
Other,"(1140.0, 1170.0]",0.17261922939489657
Other,"(1170.0, 1200.0]",0.18980158288534735
Other,"(1200.0, 1230.0]",0.18111064706987895
Other,"(1230.0, 1260.0]",0.17726727929358269
Other,"(1260.0, 1290.0]",0.2037780992266838
Other,"(1290.0, 1320.0]",0.19910337887309576
Other,"(1320.0, 1350.0]",0.21006423311917313
Other,"(1350.0, 1380.0]",0.22990049010083055
Other,"(1380.0, 1410.0]",0.21786258520449273
Other,"(1410.0, 1440.0]",0.22351287735369343
Other,"(1440.0, 1470.0]",0.2172236432739523
Other,"(1470.0, 1500.0]",0.23145033973150397
Other,"(1500.0, 1530.0]",0.22547891319711552
Other,"(1530.0, 1560.0]",0.21700086504193528
Other,"(1560.0, 1590.0]",0.26630994752584
Other,"(1590.0, 1620.0]",0.256510487520708
Other,"(1620.0, 1650.0]",0.2628716249421101
Other,"(1650.0, 1680.0]",0.2851308076805552
Other,"(1680.0, 1710.0]",0.33175348976851876
Other,"(1710.0, 1740.0]",0.30963228191262476
Other,"(1740.0, 1770.0]",0.31114771197758007
Other,"(1770.0, 1800.0]",0.2991762361044097
Other,"(1800.0, 1830.0]",0.29429069089965426
Other,"(1830.0, 1860.0]",0.2520650228863623
Other,"(1860.0, 1890.0]",0.27439609497897105
Other,"(1890.0, 1920.0]",0.3152141050510753
Other,"(1920.0, 1950.0]",0.33820977738489866
Other,"(1950.0, 1980.0]",0.3531486360874436
Other,"(1980.0, 2010.0]",0.3419946828957418
Other,"(2010.0, 2040.0]",0.3471869933980328
Other,"(2040.0, 2070.0]",0.324513131020794
Other,"(2070.0, 2100.0]",0.2936459857657655
Other,"(2100.0, 2130.0]",0.3338428934515651
Other,"(2130.0, 2160.0]",0.36052358693956543
Other,"(2160.0, 2190.0]",0.38418123332788756
Other,"(2190.0, 2220.0]",0.3416052054716977
Other,"(2220.0, 2250.0]",0.3367617247117579
Other,"(2250.0, 2280.0]",0.3449947001925277
Other,"(2280.0, 2310.0]",0.38798317017728345
Other,"(2310.0, 2340.0]",0.4101027138259491
Other,"(2340.0, 2370.0]",0.43179688860861115
Other,"(2370.0, 2400.0]",0.43261172130597053
Other,"(2400.0, 2430.0]",0.37803136364436574
Other,"(2430.0, 2460.0]",0.4004265395144628
Other,"(2460.0, 2490.0]",0.3903230421511625
Other,"(2490.0, 2520.0]",0.44406009506121086
Other,"(2520.0, 2550.0]",0.3565332448390153
Other,"(2550.0, 2580.0]",0.457380483206825
Other,"(2580.0, 2610.0]",0.45999260495738575
Other,"(2610.0, 2640.0]",0.411223673141691
Other,"(2640.0, 2670.0]",0.46560492168749984
Other,"(2670.0, 2700.0]",0.4249837974321423
Other,"(2700.0, 2730.0]",0.40420363780263174
Other,"(2730.0, 2760.0]",0.4355622528566912
Other,"(2760.0, 2790.0]",0.4477539732162916
Other,"(2790.0, 2820.0]",0.4239657550117558
Other,"(2820.0, 2850.0]",0.4317598832186646
Other,"(2850.0, 2880.0]",0.4177781186669301
Other,"(2880.0, 2910.0]",0.46401232236646855
Other,"(2910.0, 2940.0]",0.47748278469531186
Other,"(2940.0, 2970.0]",0.45199836867484217
Other,"(2970.0, 3000.0]",0.476609763539789
R882,"(0.0, 30.0]",0.20993710130954976
R882,"(30.0, 60.0]",0.19542594310688344
R882,"(60.0, 90.0]",0.1811321127916223
R882,"(90.0, 120.0]",0.18052245476988985
R882,"(120.0, 150.0]",0.1864049100715679
R882,"(150.0, 180.0]",0.17702643771738338
R882,"(180.0, 210.0]",0.15976270775930704
R882,"(210.0, 240.0]",0.14326502075488087
R882,"(240.0, 270.0]",0.13990553110397416
R882,"(270.0, 300.0]",0.1270666796634313
R882,"(300.0, 330.0]",0.12607665497348713
R882,"(330.0, 360.0]",0.1383941203908192
R882,"(360.0, 390.0]",0.1268834819630349
R882,"(390.0, 420.0]",0.13989367365628888
R882,"(420.0, 450.0]",0.12851581751232238
R882,"(450.0, 480.0]",0.14226335981908084
R882,"(480.0, 510.0]",0.1334884928911904
R882,"(510.0, 540.0]",0.15614755246058837
R882,"(540.0, 570.0]",0.13715969133173994
R882,"(570.0, 600.0]",0.1436397064144037
R882,"(600.0, 630.0]",0.12329930490937765
R882,"(630.0, 660.0]",0.14498042525784596
R882,"(660.0, 690.0]",0.14868357965952764
R882,"(690.0, 720.0]",0.15508802358595106
R882,"(720.0, 750.0]",0.12845059014313812
R882,"(750.0, 780.0]",0.1393963395220389
R882,"(780.0, 810.0]",0.13008791147380822
R882,"(810.0, 840.0]",0.15242516385397994
R882,"(840.0, 870.0]",0.15659134289261803
R882,"(870.0, 900.0]",0.1425193210280763
R882,"(900.0, 930.0]",0.1488435386461636
R882,"(930.0, 960.0]",0.17120208160285913
R882,"(960.0, 990.0]",0.1808383995718822
R882,"(990.0, 1020.0]",0.18561914820481182
R882,"(1020.0, 1050.0]",0.17873247047959157
R882,"(1050.0, 1080.0]",0.19480987153082624
R882,"(1080.0, 1110.0]",0.16285567089250386
R882,"(1110.0, 1140.0]",0.17130631305201535
R882,"(1140.0, 1170.0]",0.17489887482543368
